Date,UNRATE
2005-12-27,4.710307110634216
2005-12-28,4.706889216220239
2005-12-29,4.704071949043472
2005-12-30,4.70188904885248
2006-01-02,4.699427297016
2006-01-03,4.699939783607346
2006-01-04,4.701052228160537
2006-01-05,4.70272146814306
2006-01-06,4.7049043410224005
2006-01-09,4.714103131716202
2006-01-10,4.717908910857686
2006-01-11,4.722012510233422
2006-01-12,4.7263707673108994
2006-01-13,4.730940519557602
2006-01-16,4.745487121987933
2006-01-17,4.750471229586409
2006-01-18,4.755451019691546
2006-01-19,4.760383329770832
2006-01-20,4.76522499729175
2006-01-23,4.77877451917918
2006-01-24,4.782821991141505
2006-01-25,4.786563007882898
2006-01-26,4.789954406870845
